id,stock_id,movement_type,quantity,reference_id,movement_date
4310,4310,INBOUND,16,61,2023-08-01 11:07:04
4311,4311,INBOUND,159,43,2023-07-16 11:07:04
4312,4312,INBOUND,21,96,2023-07-28 11:07:04
4313,4313,INBOUND,20,63,2023-07-29 11:07:04
4314,4314,INBOUND,243,27,2023-08-05 11:07:04
4315,4315,INBOUND,134,32,2023-07-28 11:07:04
4316,4316,INBOUND,243,22,2023-07-31 11:07:04
4317,4317,INBOUND,54,51,2023-08-06 11:07:04
4318,4318,INBOUND,268,79,2023-07-25 11:07:04
4319,4319,INBOUND,8,97,2023-07-27 11:07:04
4320,4320,INBOUND,52,23,2023-07-24 11:07:04
4321,4321,INBOUND,200,61,2023-08-01 11:07:04
4322,4322,INBOUND,236,10,2023-07-23 11:07:04
4323,4323,INBOUND,20,72,2023-08-09 11:07:04
4324,4324,INBOUND,193,15,2023-07-24 11:07:04
4325,4325,INBOUND,273,99,2023-08-06 11:07:04
4326,4326,INBOUND,133,45,2023-08-04 11:07:04
4327,4327,INBOUND,20,72,2023-08-04 11:07:04
4328,4328,INBOUND,262,20,2023-07-26 11:07:04
4329,4329,INBOUND,43,75,2023-08-10 11:07:04
4330,4330,INBOUND,145,25,2023-08-13 11:07:04
4331,4331,INBOUND,176,25,2023-08-08 11:07:04
4332,4332,INBOUND,47,31,2023-07-24 11:07:04
4333,4333,INBOUND,49,46,2023-07-16 11:07:04
4334,4334,INBOUND,48,74,2023-08-03 11:07:04
4335,4335,INBOUND,164,40,2023-07-18 11:07:04
4336,4336,INBOUND,19,80,2023-07-22 11:07:04
4337,4337,INBOUND,54,64,2023-07-20 11:07:04
4338,4338,INBOUND,222,15,2023-08-07 11:07:04
4339,4339,INBOUND,140,65,2023-08-07 11:07:04
4340,4340,INBOUND,31,53,2023-07-16 11:07:04
4341,4341,INBOUND,42,35,2023-07-22 11:07:04
4342,4342,INBOUND,52,25,2023-08-02 11:07:04
4343,4343,INBOUND,32,75,2023-07-18 11:07:04
4344,4344,INBOUND,126,96,2023-08-14 11:07:04
4345,4345,INBOUND,16,91,2023-08-02 11:07:04
4346,4346,INBOUND,90,60,2023-08-14 11:07:04
4347,4347,INBOUND,6,56,2023-08-07 11:07:04
4348,4348,INBOUND,227,87,2023-07-18 11:07:04
4349,4349,INBOUND,26,27,2023-07-31 11:07:04
4350,4350,INBOUND,20,100,2023-08-02 11:07:04
4351,4351,INBOUND,199,17,2023-07-22 11:07:04
4352,4352,INBOUND,81,27,2023-08-13 11:07:04
4353,4353,INBOUND,153,14,2023-08-06 11:07:04
4354,4354,INBOUND,70,23,2023-07-17 11:07:04
4355,4355,INBOUND,294,96,2023-07-21 11:07:04
4356,4356,INBOUND,46,17,2023-08-03 11:07:04
4357,4357,INBOUND,64,19,2023-07-19 11:07:04
4358,4358,INBOUND,55,16,2023-07-17 11:07:04
4359,4359,INBOUND,52,96,2023-08-07 11:07:04
4360,4360,INBOUND,280,71,2023-08-05 11:07:04
4361,4361,INBOUND,65,12,2023-08-08 11:07:04
4362,4362,INBOUND,224,61,2023-07-28 11:07:04
4363,4363,INBOUND,126,61,2023-08-10 11:07:04
4364,4364,INBOUND,113,32,2023-08-14 11:07:04
4365,4365,INBOUND,48,50,2023-07-27 11:07:04
4366,4366,INBOUND,17,49,2023-07-19 11:07:04
4367,4367,INBOUND,212,44,2023-08-06 11:07:04
4368,4368,INBOUND,8,18,2023-07-19 11:07:04
4369,4369,INBOUND,213,44,2023-07-26 11:07:04
4370,4370,INBOUND,29,67,2023-07-30 11:07:04
4371,4371,INBOUND,227,28,2023-07-18 11:07:04
4372,4372,INBOUND,145,68,2023-07-22 11:07:04
4373,4373,INBOUND,261,86,2023-08-14 11:07:04
4374,4374,INBOUND,15,43,2023-08-06 11:07:04
4375,4375,INBOUND,22,41,2023-08-11 11:07:04
4376,4376,INBOUND,53,89,2023-08-11 11:07:04
4377,4377,INBOUND,7,25,2023-08-05 11:07:04
4378,4378,INBOUND,286,56,2023-07-31 11:07:04
4379,4379,INBOUND,84,88,2023-07-16 11:07:04
4380,4380,INBOUND,23,20,2023-07-27 11:07:04
4381,4381,INBOUND,5,82,2023-07-20 11:07:04
4382,4382,INBOUND,8,33,2023-07-16 11:07:04
4383,4383,INBOUND,12,93,2023-08-13 11:07:04
4384,4384,INBOUND,23,73,2023-08-05 11:07:04
4385,4385,INBOUND,150,40,2023-08-13 11:07:04
4386,4386,INBOUND,99,86,2023-07-20 11:07:04
4387,4387,INBOUND,55,46,2023-08-08 11:07:04
4388,4388,INBOUND,47,20,2023-07-26 11:07:04
4389,4389,INBOUND,234,66,2023-08-11 11:07:04
4390,4390,INBOUND,241,18,2023-07-22 11:07:04
4391,4391,INBOUND,273,76,2023-07-26 11:07:04
4392,4392,INBOUND,120,63,2023-07-29 11:07:04
4393,4393,INBOUND,41,64,2023-07-22 11:07:04
4394,4394,INBOUND,33,22,2023-08-06 11:07:04
4395,4395,INBOUND,13,67,2023-08-04 11:07:04
4396,4396,INBOUND,287,35,2023-07-23 11:07:04
4397,4397,INBOUND,292,100,2023-08-03 11:07:04
4398,4398,INBOUND,59,62,2023-08-12 11:07:04
4399,4399,INBOUND,6,100,2023-07-17 11:07:04
4400,4400,INBOUND,104,98,2023-08-14 11:07:04
4401,4401,INBOUND,57,96,2023-08-11 11:07:04
4402,4402,INBOUND,10,89,2023-08-03 11:07:04
4403,4403,INBOUND,91,43,2023-08-07 11:07:04
4404,4404,INBOUND,5,90,2023-07-22 11:07:04
4405,4405,INBOUND,216,44,2023-08-07 11:07:04
4406,4406,INBOUND,80,30,2023-07-27 11:07:04
4407,4407,INBOUND,148,76,2023-08-11 11:07:04
4408,4408,INBOUND,45,58,2023-08-11 11:07:04
4409,4409,INBOUND,287,40,2023-08-11 11:07:04
4410,4410,INBOUND,9,58,2023-08-08 11:07:04
4411,4411,INBOUND,282,38,2023-07-29 11:07:04
4412,4412,INBOUND,205,47,2023-07-21 11:07:04
4413,4413,INBOUND,41,63,2023-08-05 11:07:04
4414,4414,INBOUND,45,85,2023-08-06 11:07:04
4415,4415,INBOUND,73,25,2023-08-01 11:07:04
4416,4416,INBOUND,282,52,2023-08-04 11:07:04
4417,4417,INBOUND,134,97,2023-07-24 11:07:04
4418,4418,INBOUND,95,38,2023-07-27 11:07:04
4419,4419,INBOUND,47,65,2023-07-17 11:07:04
4420,4420,INBOUND,17,20,2023-07-23 11:07:04
4421,4421,INBOUND,48,57,2023-08-08 11:07:04
4422,4422,INBOUND,178,39,2023-08-05 11:07:04
4423,4423,INBOUND,192,77,2023-07-27 11:07:04
4424,4424,INBOUND,46,28,2023-07-19 11:07:04
4425,4425,INBOUND,149,28,2023-07-24 11:07:04
4426,4426,INBOUND,26,90,2023-08-07 11:07:04
4427,4427,INBOUND,55,23,2023-07-30 11:07:04
4428,4428,INBOUND,119,29,2023-08-10 11:07:04
4429,4429,INBOUND,16,15,2023-08-07 11:07:04
4430,4430,INBOUND,248,88,2023-07-28 11:07:04
4431,4431,INBOUND,162,16,2023-08-12 11:07:04
4432,4432,INBOUND,23,14,2023-07-26 11:07:04
4433,4433,INBOUND,60,36,2023-07-20 11:07:04
4434,4434,INBOUND,39,69,2023-07-28 11:07:04
4435,4435,INBOUND,10,28,2023-08-15 11:07:04
4436,4436,INBOUND,95,92,2023-08-02 11:07:04
4437,4437,INBOUND,16,93,2023-07-23 11:07:04
4438,4438,INBOUND,260,12,2023-07-22 11:07:04
4439,4439,INBOUND,52,34,2023-08-07 11:07:04
4440,4440,INBOUND,70,18,2023-07-28 11:07:04
4441,4441,INBOUND,239,84,2023-07-16 11:07:04
4442,4442,INBOUND,212,84,2023-08-11 11:07:04
4443,4443,INBOUND,246,65,2023-08-11 11:07:04
4444,4444,INBOUND,16,21,2023-07-28 11:07:04
4445,4445,INBOUND,36,21,2023-08-14 11:07:04
4446,4446,INBOUND,100,38,2023-07-31 11:07:04
4447,4447,INBOUND,92,12,2023-08-06 11:07:04
4448,4448,INBOUND,127,30,2023-07-19 11:07:04
4449,4449,INBOUND,18,23,2023-08-15 11:07:04
4450,4450,INBOUND,216,16,2023-08-15 11:07:04
4451,4451,INBOUND,55,27,2023-07-18 11:07:04
4452,4452,INBOUND,50,76,2023-07-29 11:07:04
4453,4453,INBOUND,21,34,2023-07-30 11:07:04
4454,4454,INBOUND,8,25,2023-07-16 11:07:04
4455,4455,INBOUND,281,96,2023-08-08 11:07:04
4456,4456,INBOUND,58,27,2023-08-02 11:07:04
4457,4457,INBOUND,60,51,2023-08-09 11:07:04
4458,4458,INBOUND,232,56,2023-07-16 11:07:04
4459,4459,INBOUND,36,99,2023-07-29 11:07:04
4460,4460,INBOUND,49,84,2023-07-31 11:07:04
4461,4461,INBOUND,17,44,2023-07-31 11:07:04
4462,4462,INBOUND,47,31,2023-07-20 11:07:04
4463,4463,INBOUND,255,65,2023-07-23 11:07:04
4464,4464,INBOUND,223,69,2023-07-18 11:07:04
4465,4465,INBOUND,23,29,2023-08-04 11:07:04
4466,4466,INBOUND,211,86,2023-08-12 11:07:04
4467,4467,INBOUND,134,90,2023-07-23 11:07:04
4468,4468,INBOUND,149,34,2023-07-19 11:07:04
4469,4469,INBOUND,287,12,2023-08-02 11:07:04
4470,4470,INBOUND,166,84,2023-08-15 11:07:04
4471,4471,INBOUND,42,72,2023-08-11 11:07:04
4472,4472,INBOUND,60,80,2023-07-18 11:07:04
4473,4473,INBOUND,15,56,2023-08-03 11:07:04
4474,4474,INBOUND,156,58,2023-08-05 11:07:04
4475,4475,INBOUND,34,56,2023-08-13 11:07:04
4476,4476,INBOUND,59,80,2023-07-17 11:07:04
4477,4477,INBOUND,18,25,2023-08-07 11:07:04
4478,4478,INBOUND,58,46,2023-07-20 11:07:04
4479,4479,INBOUND,243,50,2023-07-24 11:07:04
4480,4480,INBOUND,171,10,2023-08-02 11:07:04
4481,4481,INBOUND,50,60,2023-07-27 11:07:04
4482,4482,INBOUND,34,50,2023-08-08 11:07:04
4483,4483,INBOUND,24,20,2023-07-16 11:07:04
4484,4484,INBOUND,52,63,2023-08-13 11:07:04
4485,4485,INBOUND,19,61,2023-07-27 11:07:04
4486,4486,INBOUND,37,51,2023-08-01 11:07:04
4487,4487,INBOUND,237,92,2023-08-09 11:07:04
4488,4488,INBOUND,20,65,2023-07-21 11:07:04
4489,4489,INBOUND,33,25,2023-07-28 11:07:04
4490,4490,INBOUND,112,37,2023-07-21 11:07:04
4491,4491,INBOUND,23,82,2023-07-19 11:07:04
4492,4492,INBOUND,288,35,2023-07-18 11:07:04
4493,4493,INBOUND,19,61,2023-07-21 11:07:04
4494,4494,INBOUND,29,82,2023-07-19 11:07:04
4495,4495,INBOUND,42,85,2023-07-27 11:07:04
4496,4496,INBOUND,47,100,2023-07-31 11:07:04
4497,4497,INBOUND,8,66,2023-07-18 11:07:04
4498,4498,INBOUND,52,16,2023-07-29 11:07:04
4499,4499,INBOUND,287,79,2023-07-21 11:07:04
4500,4500,INBOUND,161,53,2023-07-17 11:07:04
4501,4501,INBOUND,233,56,2023-08-10 11:07:04
4502,4502,INBOUND,20,100,2023-07-30 11:07:04
4503,4503,INBOUND,18,17,2023-07-18 11:07:04
4504,4504,INBOUND,138,27,2023-07-19 11:07:04
4505,4505,INBOUND,108,24,2023-08-06 11:07:04
4506,4506,INBOUND,16,83,2023-07-16 11:07:04
4507,4507,INBOUND,60,56,2023-07-19 11:07:04
4508,4508,INBOUND,14,98,2023-07-16 11:07:04
4509,4509,INBOUND,269,94,2023-07-24 11:07:04
4510,4510,INBOUND,14,32,2023-08-09 11:07:04
4511,4511,INBOUND,239,39,2023-07-31 11:07:04
4512,4512,INBOUND,48,100,2023-07-21 11:07:04
4513,4513,INBOUND,47,14,2023-07-23 11:07:04
4514,4514,INBOUND,295,85,2023-08-07 11:07:04
4515,4515,INBOUND,215,73,2023-07-19 11:07:04
4516,4516,INBOUND,280,100,2023-08-10 11:07:04
4517,4517,INBOUND,42,86,2023-07-23 11:07:04
4518,4518,INBOUND,23,33,2023-07-21 11:07:04
4519,4519,INBOUND,55,100,2023-08-11 11:07:04
4520,4520,INBOUND,99,70,2023-07-18 11:07:04
4521,4521,INBOUND,34,61,2023-07-23 11:07:04
4522,4522,INBOUND,294,51,2023-08-11 11:07:04
4523,4523,INBOUND,57,28,2023-07-31 11:07:04
4524,4524,INBOUND,7,55,2023-07-27 11:07:04
4525,4525,INBOUND,76,80,2023-08-14 11:07:04
4526,4526,INBOUND,25,49,2023-08-12 11:07:04
4527,4527,INBOUND,190,48,2023-08-11 11:07:04
4528,4528,INBOUND,79,89,2023-07-23 11:07:04
4529,4529,INBOUND,143,43,2023-08-04 11:07:04
4530,4530,INBOUND,12,18,2023-08-09 11:07:04
4531,4531,INBOUND,126,95,2023-07-20 11:07:04
4532,4532,INBOUND,225,74,2023-08-05 11:07:04
4533,4533,INBOUND,157,74,2023-08-05 11:07:04
4534,4534,INBOUND,33,66,2023-07-29 11:07:04
4535,4535,INBOUND,49,52,2023-08-03 11:07:04
4536,4536,INBOUND,127,72,2023-08-11 11:07:04
4537,4537,INBOUND,34,59,2023-07-21 11:07:04
4538,4538,INBOUND,136,42,2023-08-05 11:07:04
4539,4539,INBOUND,288,33,2023-08-03 11:07:04
4540,4540,INBOUND,68,24,2023-07-24 11:07:04
4541,4541,INBOUND,94,37,2023-07-18 11:07:04
4542,4542,INBOUND,17,25,2023-08-11 11:07:04
4543,4543,INBOUND,207,50,2023-08-02 11:07:04
4544,4544,INBOUND,284,80,2023-07-30 11:07:04
4545,4545,INBOUND,296,94,2023-08-13 11:07:04
4546,4546,INBOUND,31,36,2023-07-18 11:07:04
4547,4547,INBOUND,15,72,2023-08-10 11:07:04
4548,4548,INBOUND,50,14,2023-07-25 11:07:04
4549,4549,INBOUND,6,53,2023-07-25 11:07:04
4550,4550,INBOUND,87,73,2023-08-12 11:07:04
4551,4551,INBOUND,83,62,2023-08-15 11:07:04
4552,4552,INBOUND,33,14,2023-08-02 11:07:04
4553,4553,INBOUND,186,66,2023-07-17 11:07:04
4554,4554,INBOUND,40,38,2023-08-09 11:07:04
4555,4555,INBOUND,51,85,2023-08-08 11:07:04
4556,4556,INBOUND,51,24,2023-08-05 11:07:04
4557,4557,INBOUND,55,31,2023-07-29 11:07:04
4558,4558,INBOUND,32,90,2023-07-17 11:07:04
4559,4559,INBOUND,59,31,2023-08-03 11:07:04
4560,4560,INBOUND,56,67,2023-08-10 11:07:04
4561,4561,INBOUND,14,16,2023-07-31 11:07:04
4562,4562,INBOUND,281,24,2023-08-10 11:07:04
4563,4563,INBOUND,74,35,2023-08-15 11:07:04
4564,4564,INBOUND,7,57,2023-07-20 11:07:04
4565,4565,INBOUND,93,17,2023-08-07 11:07:04
4566,4566,INBOUND,285,65,2023-08-04 11:07:04
4567,4567,INBOUND,26,71,2023-07-21 11:07:04
4568,4568,INBOUND,109,62,2023-07-21 11:07:04
4569,4569,INBOUND,212,64,2023-07-17 11:07:04
4570,4570,INBOUND,41,89,2023-07-18 11:07:04
4571,4571,INBOUND,18,35,2023-08-09 11:07:04
4572,4572,INBOUND,149,73,2023-08-07 11:07:04
4573,4573,INBOUND,209,100,2023-08-08 11:07:04
4574,4574,INBOUND,65,78,2023-08-13 11:07:04
4575,4575,INBOUND,59,100,2023-08-06 11:07:04
4576,4576,INBOUND,144,24,2023-07-20 11:07:04
4577,4577,INBOUND,21,24,2023-08-02 11:07:04
4578,4578,INBOUND,13,28,2023-08-09 11:07:04
4579,4579,INBOUND,5,11,2023-08-04 11:07:04
4580,4580,INBOUND,18,96,2023-08-08 11:07:04
4581,4581,INBOUND,250,59,2023-08-08 11:07:04
4582,4582,INBOUND,32,56,2023-07-16 11:07:04
4583,4583,INBOUND,248,30,2023-08-15 11:07:04
4584,4584,INBOUND,16,78,2023-08-13 11:07:04
4585,4585,INBOUND,31,24,2023-07-28 11:07:04
4586,4586,INBOUND,290,17,2023-08-13 11:07:04
4587,4587,INBOUND,97,78,2023-07-27 11:07:04
4588,4588,INBOUND,179,84,2023-07-26 11:07:04
4589,4589,INBOUND,46,54,2023-07-20 11:07:04
4590,4590,INBOUND,277,56,2023-07-28 11:07:04
4591,4591,INBOUND,117,20,2023-07-29 11:07:04
4592,4592,INBOUND,38,30,2023-07-29 11:07:04
4593,4593,INBOUND,10,78,2023-08-09 11:07:04
4594,4594,INBOUND,49,60,2023-08-11 11:07:04
4595,4595,INBOUND,273,50,2023-07-20 11:07:04
4596,4596,INBOUND,54,37,2023-07-25 11:07:04
4597,4597,INBOUND,13,82,2023-07-26 11:07:04
4598,4598,INBOUND,161,12,2023-08-11 11:07:04
4599,4599,INBOUND,239,56,2023-08-01 11:07:04
4600,4600,INBOUND,56,31,2023-08-10 11:07:04
4601,4601,INBOUND,45,96,2023-08-10 11:07:04
4602,4602,INBOUND,47,58,2023-08-09 11:07:04
4603,4603,INBOUND,45,63,2023-08-13 11:07:04
4604,4604,INBOUND,249,68,2023-07-23 11:07:04
4605,4605,INBOUND,55,38,2023-07-24 11:07:04
4606,4606,INBOUND,286,53,2023-07-18 11:07:04
4607,4607,INBOUND,62,36,2023-08-05 11:07:04
4608,4608,INBOUND,19,83,2023-07-26 11:07:04
4609,4609,INBOUND,219,67,2023-08-08 11:07:04
4610,4610,INBOUND,26,49,2023-07-30 11:07:04
4611,4611,INBOUND,165,71,2023-08-14 11:07:04
4612,4612,INBOUND,20,82,2023-08-04 11:07:04
4613,4613,INBOUND,289,88,2023-08-07 11:07:04
4614,4614,INBOUND,274,42,2023-07-17 11:07:04
4615,4615,INBOUND,71,58,2023-08-08 11:07:04
4616,4616,INBOUND,116,99,2023-08-05 11:07:04
4617,4617,INBOUND,110,50,2023-07-24 11:07:04
4618,4618,INBOUND,30,72,2023-07-16 11:07:04
4619,4619,INBOUND,164,37,2023-08-11 11:07:04
4620,4620,INBOUND,92,88,2023-08-04 11:07:04
4621,4621,INBOUND,39,100,2023-07-17 11:07:04
4622,4622,INBOUND,18,11,2023-07-22 11:07:04
4623,4623,INBOUND,192,77,2023-08-14 11:07:04
4624,4624,INBOUND,19,71,2023-07-28 11:07:04
4625,4625,INBOUND,13,85,2023-07-18 11:07:04
4626,4626,INBOUND,194,14,2023-07-19 11:07:04
4627,4627,INBOUND,265,15,2023-07-24 11:07:04
4628,4628,INBOUND,133,35,2023-07-16 11:07:04
4629,4629,INBOUND,29,91,2023-07-28 11:07:04
4630,4630,INBOUND,29,90,2023-07-16 11:07:04
4631,4631,INBOUND,11,26,2023-08-08 11:07:04
4632,4632,INBOUND,135,70,2023-08-15 11:07:04
4633,4633,INBOUND,111,85,2023-08-04 11:07:04
4634,4634,INBOUND,18,19,2023-07-17 11:07:04
4635,4635,INBOUND,16,30,2023-08-15 11:07:04
4636,4636,INBOUND,161,78,2023-07-21 11:07:04
4637,4637,INBOUND,136,51,2023-07-23 11:07:04
4638,4638,INBOUND,15,27,2023-07-31 11:07:04
4639,4639,INBOUND,47,74,2023-07-28 11:07:04
4640,4640,INBOUND,245,20,2023-08-12 11:07:04
4641,4641,INBOUND,218,67,2023-08-12 11:07:04
4642,4642,INBOUND,19,36,2023-08-12 11:07:04
4643,4643,INBOUND,287,42,2023-08-12 11:07:04
4644,4644,INBOUND,20,89,2023-07-26 11:07:04
4645,4645,INBOUND,50,11,2023-08-09 11:07:04
4646,4646,INBOUND,30,83,2023-08-05 11:07:04
4647,4647,INBOUND,149,81,2023-08-07 11:07:04
4648,4648,INBOUND,33,57,2023-08-01 11:07:04
4649,4649,INBOUND,258,75,2023-08-04 11:07:04
4650,4650,INBOUND,38,47,2023-08-12 11:07:04
4651,4651,INBOUND,220,25,2023-08-08 11:07:04
4652,4652,INBOUND,125,91,2023-07-31 11:07:04
4653,4653,INBOUND,147,48,2023-07-24 11:07:04
4654,4654,INBOUND,122,60,2023-07-23 11:07:04
4655,4655,INBOUND,48,45,2023-08-10 11:07:04
4656,4656,INBOUND,48,17,2023-08-09 11:07:04
4657,4657,INBOUND,47,15,2023-07-17 11:07:04
4658,4658,INBOUND,15,50,2023-07-19 11:07:04
4659,4659,INBOUND,12,45,2023-07-21 11:07:04
4660,4660,INBOUND,295,76,2023-08-12 11:07:04
4661,4661,INBOUND,15,100,2023-08-14 11:07:04
4662,4662,INBOUND,43,30,2023-08-09 11:07:04
4663,4663,INBOUND,141,87,2023-08-09 11:07:04
4664,4664,INBOUND,229,26,2023-08-02 11:07:04
4665,4665,INBOUND,18,57,2023-08-06 11:07:04
4666,4666,INBOUND,9,44,2023-07-19 11:07:04
4667,4667,INBOUND,27,46,2023-07-25 11:07:04
4668,4668,INBOUND,173,77,2023-07-16 11:07:04
4669,4669,INBOUND,13,62,2023-07-25 11:07:04
4670,4670,INBOUND,51,92,2023-08-12 11:07:04
4671,4671,INBOUND,20,72,2023-07-27 11:07:04
4672,4672,INBOUND,42,92,2023-08-01 11:07:04
4673,4673,INBOUND,10,92,2023-08-07 11:07:04
4674,4674,INBOUND,14,54,2023-07-24 11:07:04
4675,4675,INBOUND,16,69,2023-08-04 11:07:04
4676,4676,INBOUND,18,83,2023-07-18 11:07:04
4677,4677,INBOUND,17,15,2023-08-03 11:07:04
4678,4678,INBOUND,51,80,2023-08-10 11:07:04
4679,4679,INBOUND,40,89,2023-08-02 11:07:04
4680,4680,INBOUND,60,48,2023-07-23 11:07:04
4681,4681,INBOUND,9,21,2023-08-12 11:07:04
4682,4682,INBOUND,184,18,2023-07-16 11:07:04
4683,4683,INBOUND,19,59,2023-07-16 11:07:04
4684,4684,INBOUND,23,80,2023-08-15 11:07:04
4685,4685,INBOUND,215,48,2023-07-27 11:07:04
4686,4686,INBOUND,31,72,2023-08-14 11:07:04
4687,4687,INBOUND,268,53,2023-07-29 11:07:04
4688,4688,INBOUND,229,80,2023-07-25 11:07:04
4689,4689,INBOUND,38,68,2023-08-11 11:07:04
4690,4690,INBOUND,13,57,2023-07-17 11:07:04
4691,4691,INBOUND,10,94,2023-07-21 11:07:04
4692,4692,INBOUND,90,46,2023-08-07 11:07:04
4693,4693,INBOUND,71,13,2023-07-23 11:07:04
4694,4694,INBOUND,33,33,2023-08-07 11:07:04
4695,4695,INBOUND,31,42,2023-07-20 11:07:04
4696,4696,INBOUND,117,57,2023-07-20 11:07:04
4697,4697,INBOUND,101,51,2023-07-23 11:07:04
4698,4698,INBOUND,19,12,2023-07-31 11:07:04
4699,4699,INBOUND,98,12,2023-08-04 11:07:04
4700,4700,INBOUND,210,68,2023-07-17 11:07:04
4701,4701,INBOUND,155,100,2023-08-10 11:07:04
4702,4702,INBOUND,50,10,2023-08-10 11:07:04
4703,4703,INBOUND,59,30,2023-07-29 11:07:04
4704,4704,INBOUND,245,32,2023-08-13 11:07:04
4705,4705,INBOUND,143,73,2023-07-18 11:07:04
4706,4706,INBOUND,259,51,2023-07-22 11:07:04
4707,4707,INBOUND,262,60,2023-07-22 11:07:04
4708,4708,INBOUND,66,36,2023-07-22 11:07:04
4709,4709,INBOUND,242,49,2023-08-10 11:07:04
4710,4710,INBOUND,97,19,2023-07-31 11:07:04
4711,4711,INBOUND,193,96,2023-07-19 11:07:04
4712,4712,INBOUND,146,74,2023-07-20 11:07:04
4713,4713,INBOUND,183,84,2023-08-13 11:07:04
4714,4714,INBOUND,189,29,2023-07-22 11:07:04
4715,4715,INBOUND,42,51,2023-07-29 11:07:04
4716,4716,INBOUND,67,59,2023-07-27 11:07:04
4717,4717,INBOUND,9,57,2023-07-28 11:07:04
4718,4718,INBOUND,262,86,2023-08-11 11:07:04
4719,4719,INBOUND,139,81,2023-07-23 11:07:04
4720,4720,INBOUND,184,71,2023-07-29 11:07:04
4721,4721,INBOUND,37,84,2023-08-10 11:07:04
4722,4722,INBOUND,69,48,2023-07-19 11:07:04
4723,4723,INBOUND,5,46,2023-07-18 11:07:04
4724,4724,INBOUND,5,94,2023-07-31 11:07:04
4725,4725,INBOUND,40,26,2023-07-27 11:07:04
4726,4726,INBOUND,20,38,2023-07-22 11:07:04
4727,4727,INBOUND,36,87,2023-07-21 11:07:04
4728,4728,INBOUND,145,97,2023-07-17 11:07:04
4729,4729,INBOUND,15,24,2023-07-17 11:07:04
4730,4730,INBOUND,53,99,2023-08-09 11:07:04
4731,4731,INBOUND,69,76,2023-07-30 11:07:04
4732,4732,INBOUND,246,100,2023-07-20 11:07:04
4733,4733,INBOUND,43,33,2023-08-10 11:07:04
4734,4734,INBOUND,31,77,2023-08-05 11:07:04
4735,4735,INBOUND,107,69,2023-08-15 11:07:04
4736,4736,INBOUND,12,100,2023-07-27 11:07:04
4737,4737,INBOUND,174,12,2023-07-25 11:07:04
4738,4738,INBOUND,155,86,2023-07-26 11:07:04
4739,4739,INBOUND,21,10,2023-08-07 11:07:04
4740,4740,INBOUND,58,23,2023-07-18 11:07:04
4741,4741,INBOUND,7,30,2023-07-20 11:07:04
4742,4742,INBOUND,10,83,2023-07-26 11:07:04
4743,4743,INBOUND,19,15,2023-08-09 11:07:04
4744,4744,INBOUND,39,100,2023-08-09 11:07:04
4745,4745,INBOUND,85,93,2023-08-03 11:07:04
4746,4746,INBOUND,54,74,2023-08-11 11:07:04
4747,4747,INBOUND,35,18,2023-07-21 11:07:04
4748,4748,INBOUND,40,79,2023-08-14 11:07:04
4749,4749,INBOUND,42,92,2023-08-15 11:07:04
4750,4750,INBOUND,272,69,2023-07-25 11:07:04
4751,4751,INBOUND,70,13,2023-07-27 11:07:04
4752,4752,INBOUND,180,57,2023-07-23 11:07:04
4753,4753,INBOUND,200,43,2023-08-04 11:07:04
4754,4754,INBOUND,160,40,2023-07-18 11:07:04
4755,4755,INBOUND,42,47,2023-07-31 11:07:04
4756,4756,INBOUND,18,29,2023-08-12 11:07:04
4757,4757,INBOUND,6,25,2023-08-10 11:07:04
4758,4758,INBOUND,54,76,2023-07-22 11:07:04
4759,4759,INBOUND,172,53,2023-08-03 11:07:04
4760,4760,INBOUND,14,35,2023-08-08 11:07:04
4761,4761,INBOUND,52,63,2023-07-25 11:07:04
4762,4762,INBOUND,30,67,2023-08-04 11:07:04
4763,4763,INBOUND,99,73,2023-08-12 11:07:04
4764,4764,INBOUND,110,90,2023-08-01 11:07:04
4765,4765,INBOUND,58,67,2023-07-22 11:07:04
4766,4766,INBOUND,44,55,2023-07-28 11:07:04
4767,4767,INBOUND,230,25,2023-08-04 11:07:04
4768,4768,INBOUND,31,33,2023-07-17 11:07:04
4769,4769,INBOUND,244,27,2023-07-16 11:07:04
4770,4770,INBOUND,17,42,2023-07-25 11:07:04
4771,4771,INBOUND,60,26,2023-07-25 11:07:04
4772,4772,INBOUND,127,79,2023-07-18 11:07:04
4773,4773,INBOUND,81,82,2023-07-30 11:07:04
4774,4774,INBOUND,20,74,2023-08-05 11:07:04
4775,4775,INBOUND,145,33,2023-07-28 11:07:04
4776,4776,INBOUND,39,86,2023-07-16 11:07:04
4777,4777,INBOUND,38,18,2023-07-23 11:07:04
4778,4778,INBOUND,280,58,2023-07-30 11:07:04
4779,4779,INBOUND,18,99,2023-07-16 11:07:04
4780,4780,INBOUND,231,68,2023-08-06 11:07:04
4781,4781,INBOUND,18,51,2023-08-14 11:07:04
4782,4782,INBOUND,60,10,2023-08-08 11:07:04
4783,4783,INBOUND,250,20,2023-08-08 11:07:04
4784,4784,INBOUND,35,90,2023-07-17 11:07:04
4785,4785,INBOUND,220,92,2023-07-25 11:07:04
4786,4786,INBOUND,41,56,2023-07-29 11:07:04
4787,4787,INBOUND,33,78,2023-07-30 11:07:04
4788,4788,INBOUND,29,34,2023-07-28 11:07:04
4789,4789,INBOUND,166,32,2023-07-27 11:07:04
4790,4790,INBOUND,111,58,2023-08-12 11:07:04
